cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,1,24038,24726469,1457481819,1,1,369207488,+14085151111,,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0,24726470,1,23,369207488,14085151111,14085151111,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457481834,14085151111,f440fb08-e142-4678-85ab-3837671c78e5,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,S0/SU2/DS1-0@HQRTR.cciecarl.local,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,1,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0082-4085151111-6506042101,4,0001-+14085151111-14085151111,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,+.!,+.!,+.!,
1,1,24039,24726471,1457481906,1,1,369207488,911,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726472,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457481906,42101,fe3aa5d0-5f11-4088-8358-17c58ee52f67,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0083-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24040,24726473,1457482094,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726474,1,0,1694607552,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482101,42101,243027ea-1cdc-4bda-b30e-28f3c2558738,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0084-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24041,24726475,1457482117,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726476,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482117,42101,a3b90f0d-f8bb-4dd4-82d2-c32607891641,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0085-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24042,24726477,1457482406,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726478,0,0,0,+,+,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482421,+,18382bf6-ed5a-4468-b598-266438a76b91,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0086-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24043,24726479,1457482494,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726480,0,0,0,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482498,,dfaf0e47-fd9d-4b13-b06f-b53fc8b43fe7,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0087-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24044,24726481,1457482506,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726482,0,0,0,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482521,,9749b16c-1b40-4be2-8661-c25c6c1656be,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0088-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24045,24726483,1457482839,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726484,0,0,0,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482854,,4cf8bb0d-e944-4b4f-922d-f898b6ecbca1,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0089-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24046,24726485,1457482907,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726486,1,0,1694607552,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482910,42101,8c459794-d969-4ed6-a658-f58e42b78e14,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008A-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24047,24726487,1457482929,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726490,0,0,1677830336,42000,911,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457482949,42000,c28155a7-949d-430e-ab25-77edcfebac45,PT_Help_Desk,,,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,13,0,0,0,818,818,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008B-4085151111-6506042000,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42000,,42000,
1,1,24048,24726491,1457483026,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726492,1,0,1677830336,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457483043,42000,def14418-269d-4aea-a27d-003eefbd852b,PT_Help_Desk,,PT_Help_Desk,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008C-4085151111-6506042000,0,,0,0,0,,,7,,,0,0,,,,,,,,,0,0,0,42000,42000,42000,
1,1,24049,24726497,1457483062,1,0,1694607552,42101,cchristen,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726498,0,0,0,51111,51111,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457483062,51111,378bd0f2-50ff-459d-ace2-410304265e6d,,PT_ARC,,,0,SEP0019AAAA3D55,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,0,0,0,0,0,,,,192.168.1.101,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24050,24726500,1457483170,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726501,1,0,1677830336,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457483184,42000,2c285cae-e3f8-443f-903b-b9bf4bf891e0,PT_Help_Desk,,PT_Help_Desk,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008D-4085151111-6506042000,0,,0,0,0,,,7,,,0,0,,,,,,,,,0,0,0,42000,42000,42000,
1,1,24052,24726508,1457483294,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726512,0,0,1677830336,42000,911,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457483304,42000,2b54ae67-b49f-4400-a96e-404e962002d4,PT_Help_Desk,,,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,5,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008E-4085151111-6506042000,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42000,,42000,
1,1,24053,24726513,1457483958,1,1,369207488,+14085151111,,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0,24726514,1,23,369207488,142000,142000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457483973,142000,0a287181-4b60-4d7a-bad3-d2f7b804642c,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,S0/SU2/DS1-0@HQRTR.cciecarl.local,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,1,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008F-4085151111-6506042000,4,0001-+14085151111-142000,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,+.!,+.!,+.!,
1,1,24054,24726515,1457484014,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726516,1,0,1677830336,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457484027,42000,03bc993a-11dd-4c9a-9750-eb72d3ccf27d,PT_Help_Desk,,PT_Help_Desk,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0090-4085151111-6506042000,0,,0,0,0,,,7,,,0,0,,,,,,,,,0,0,0,42000,42000,42000,
1,1,25001,25396201,1457578366,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396202,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457578370,42101,86313875-bf8c-48aa-89a7-8c6e38422242,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0080-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25002,25396203,1457579673,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396204,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457579682,42101,88703c8b-8f1e-453a-86fc-d980bb431980,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0081-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25003,25396205,1457579718,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,25396206,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457579718,42101,2e63093d-95a1-43a2-8661-aac551e60547,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0082-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,25004,25396207,1457579872,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,25396208,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457579872,42101,962b348f-bafe-4c34-888b-9c3145490ddd,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0083-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,25005,25396209,1457579951,1,1,369207488,+14085151111,,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0,25396210,1,23,369207488,14085151111,14085151111,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457579966,14085151111,3054d6a3-bb35-40a3-ac59-b6c853313c5b,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,S0/SU2/DS1-0@HQRTR.cciecarl.local,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,1,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0084-4085151111-6506042101,0,,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,+.!,+.!,+.!,
1,1,25006,25396211,1457580494,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,25396212,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457580494,42101,55b74777-eeb2-4822-bfd2-ceda75ef0be5,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0085-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,25007,25396213,1457581283,1,1,369207488,+19725252222,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,25396214,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581283,42101,88c87d52-e9e7-4ab0-a750-2ed9d1dea6e0,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0086-9725252222-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,25008,25396215,1457581293,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396216,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581296,42101,08384bd9-3b0d-4752-9bc0-5ebc1b676664,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0087-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25009,25396217,1457581476,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,25396218,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581476,42101,db244451-c63e-40b3-8346-80c72fe9c66f,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0088-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,25010,25396219,1457581575,1,1,369207488,4085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396220,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581581,42101,13b90be5-0ea3-43b0-b6e4-1d1eb88c607d,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0089-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25011,25396221,1457581584,1,1,369207488,9725252222,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396222,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581587,42101,2818e29a-e772-498b-be23-949767bf19d9,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008A-9725252222-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25012,25396223,1457581593,1,1,369207488,85225353333,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396224,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581595,42101,4095791e-ca0b-4784-94d5-b51ec9a9f09b,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008B-85225353333-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25013,25396225,1457581642,1,1,369207488,4085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396226,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581643,42101,2385d038-ec21-4977-9298-e33936d7b7a4,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008C-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25014,25396227,1457581652,1,1,369207488,9725252222,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396228,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581661,42101,46135fd6-a41d-47e5-af5e-d107e3e5c6b8,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008D-9725252222-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25015,25396229,1457581665,1,1,369207488,85225353333,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396230,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581671,42101,a25d2eb3-fbe8-4c26-b856-667e34636def,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008E-85225353333-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25016,25396235,1457581861,1,1,369207488,4085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396236,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581866,42101,32fc228b-cc35-4bf1-82eb-306881f811d2,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008F-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25017,25396237,1457581870,1,1,369207488,9725252222,,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,25396238,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581870,42101,73e16de3-81c1-44b2-8cbe-dd229d12d329,PT_filterList,,PT_filterList,PT_filterList,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0090-9725252222-6506042101,0,,0,0,0,,,3,,,0,0,,,,,,,,,0,0,0,9725252222,9725252222,9725252222,
1,1,25018,25396239,1457581882,1,1,369207488,9725252222,,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,25396240,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581882,42101,5a89e716-2a99-45ce-b094-e5750d2e23eb,PT_filterList,,PT_filterList,PT_filterList,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0091-9725252222-6506042101,0,,0,0,0,,,3,,,0,0,,,,,,,,,0,0,0,9725252222,9725252222,9725252222,
1,1,25019,25396241,1457581889,1,1,369207488,85225353333,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396242,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581892,42101,847ba632-0d89-4080-94c3-0ad426ee9bbb,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0092-85225353333-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,25020,25396243,1457581973,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396244,1,0,1694607552,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457581987,42000,76f0bdf8-cfc7-4de8-b3eb-3205dddda193,PT_Help_Desk,,PT_Help_Desk,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0093-911-6506042101,0,,0,0,0,,,7,,,0,0,,,,,,,,,0,0,0,42000,42000,42000,
1,1,25021,25396246,1457582135,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,25396247,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457582141,42101,52469102-0346-459a-a4cd-f7c033b400d4,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0094-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
